Stars,Review
4,"this probably is monroe's best performance, playing an unstable character very close to the edge and she is genuinely scary. richard widmark gives great support as a frustrated guy just trying to make time whose cynicism grows into compassion. and anne bancroft looks smashing in her film debut. suspenseful and underrated."
4,"A 1966 colourful, quirky and funny action yakuza film, TOKYO DRIFTER is about a yakuza clan gone straight and the lead henchman Tetsue's efforts to keep them so when a rival gang try to turn them to the dark side again. It's got a black and white start, realistic streetscenes cutting to luridly mono-coloured stage sets, a muddling set of secondary characters, a 60's daytime discoteque and a catchy theme tune (called Tokyo Drifter of course) that keeps popping up whenenever our hero is looking suitably enigmatic or pensive. Directed by Seijun Suziuki, a Japanese director who made a number of B movies in Japan before his masterpiece BRANDED TO KILL got him banded from the studio for being too surreal. Not much known outside Japan either until equally maverick directors like Tarantino, Jarmusch and Takesh Kitano got him noticed in the 90's. If its good enough for them...Â "
4,"Whale returns to his Frankenstein with this amusing sequel that has an even campier, deliciously wrier humor and also offers a lot more depth to Karloff's Monster - and it all seems more complete here (despite its gaps in logic), including a score that was absent from the original movie."
4,"an excellent crime story. gabin plays a solid lead and scala is sexy in her limited role in a film that caught me by suprise. only loosely a heist film, it is fairly similar to much of melvilles great work. im glad i bought the film because i know i will rewatch it many times."
4,it's still a powerful film about mob mentality and perhaps more about anarchism than lynching since it ignores the obvious racial issue. otherwise it seems a pretty glaring omission since at least 80% of lynching victims were black. i have to believe the studio wouldn't allow it to be referenced for commercial reasons. the film can also be read as anti-democracy given that the original title was mob rule. thx v :) mgm invades warner territory of socially conscious films. great performance by spencer tracy as everyman.
4,"I really quite liked it. It's funny and smart, I highly recomend it."
4,"Visual and sound gags galore in the more stuffier and French inspiration for Mr. Bean. Tati's M. Hulot bumbles upon a modern futuristic complex, which seems cooly dated, while tourists get in the way. I'm not going to front, Playtime is somewhat difficult to get through but the sound and visual design makes it entertaining and the set design and decoration is great."
4,"It has been quite awhile since I watched an old movie and I've forgotten how delightful they can be. I've seen plenty of old screwballs and this isn't the best of the best, but it is funny and witty. And Williams is quite hilarious! Almost Grant-esque. Predictable story, but it made me laugh!"
4,"another gangster classic that delivers. cagney was great as eddie bartlett and bogart plays a very convincing villian. although the film skips through the process of barletts rise to prominence, the story still flows well and satisfies as a rise and fall gangster story. great film."
4,"The cinematography is the highlight here, as is the smart back-and-forth between diegetic and non-diegetic sound. I wasn't picking up a lot of the apparent subtle details, but it's definitely very smart in what it chooses to tell us and what it merely implies. I have a feeling this one will sink in deeper on second viewing"
4,"Residents of an institution escape and wreck the grounds with childlike acts of vandalism and petty cruelty. The entire cast is composed of dwarfs. Almost plotless, but with moments that stick to your soul like a coating of grime (tiny Hombre laughing at the struggling camel may haunt your nightmares for years to come). Animal lovers beware."
4,"A heartbreaking silent comedy re-released with a narration by Chaplin himself that only adds to it instead of standing in the way, and it is a classic that features numerous memorable scenes in one single film, some of them quite moving while others extremely funny."
4,"An entomologist looking for bugs (he's looking for a specific one that will make a name for him in his peer group) in the sand of a seaside town misses the last bus of the night back to town and is convinced to spend the night in the home of a young woman, who lives in a small house in a mostly inaccessible sandpit, as do most of the other townsfolk. He slowly realizes that he has been tricked and that he is to stay there permanently. Thus begins a tale that is a metaphor for humans trapped in their existence and why they choose to not change their circumstances, even when given the opportunity...or at least partially about that. There's lots going on here. Beautiful photography of the sand dunes, and a couple of rather erotic love scenes between the two main characters. There is one potential sex scene that is pretty hard to watch, a bit reminiscent (to me anyway) of the ""party scene"" at the end of REQUEIM FOR A DREAM. The ending is left hanging a bit, and I haven't decided if the man's decision about his situation is a postive thing or a negative one."
4,"After reading the glorious memoir Swanson on Swanson by Gloria Swanson I was ravenous to see more of her silent pictures from the dawning of the movie industry. This gem from overspending, OCD ridden director Eric von Stroheim was never officially finished as the production went over budget and there were significant disputes between Stroheim and Swanson, but what was salvaged is a beautiful piece of filmmaking. A type of grown up fairy tale with themes of romanticized violence, renegade from the Catholic Church, and the gamine charm of Swanson herself. Though the ending set in Africa was never filmed, which is a missing plot point, it's still a good watch for anyone with little resources for their own filmmaking endeavors and need inspiration. This was done with little budget and a million tiny problems, but is now a classic."
4,Movie kept getting better as character played by Gregory Peck is developed. Ava Gardner and Peck are amazing together. John Hamm reminds me of Peck.
4,"Excellent film is more an examination of friendship and loyalty than a conventional western. Serious considerations are leavened with a natural camaraderie between the characters and a fine sense of humor. Wayne and Mitchum work very well together, their interchanges have the lived in feel of old acquaintance with a young James Caan loose, sexy and funny as the gunslinger who can't shoot. The wonderful supporting cast and Hawks surehanded direction all contribute to making this a very fine film indeed."
4,"Sharp-witted and a lot of fun even if you don't like ""old"" movies."
4,Captivating and depressing saga about a man who loses his girlfriend to a sociopathic serial killer. This is a very good film that will stick with you in a very bad way.
4,"An excellent Indie Horror with excellent acting, true-life humour, and a suspenseful, riveting sequence of events that will keep you on edge. Too bad it had a cop-out ending, leaving the audience needlessly dangling."
4,An engrossing tour of this little-known subculture and unlikely habitat in the center of densely populated Manhattan.
4,"The only thing I found detrimental to the movie was the ugly cyberpunk atmosphere, but the movie and its message are resound loudly for those willing to listen and look closely into its symbolisms."
4,"Excellent documentary about Tim Hetherington, war and photography."
4,"A interesting Mexican film about human relationships. Care for your fellow human, family issues and how love can develop between two woman, not as lovers, but as a daughter to a woman who she admires and helps personally and with her family. A very touching film."
4,"A fresh, funny and deeply moving drama. LIPG leaves the melodrama aside and tells a great family story."
4,"As an avid record collector, I can completely understand why the preservation of the video format is just as important as any other in this digital age, yet this documentary still surprised me in a lot of way. While it could have gone with a bit more funding for graphics and editing, this is still a very interesting, important and funny documentary. A must for film buffs."
4,"Dealing with many themes closely related to his previous film ""Summer Interlude"" and taking place during Summer as well, ""Summer with Monika"" has a drastically different feel and ending to it. Sharply written, wonderfully acted and featuring beautiful shots throughout the entirety of the film all add up to a cohesive and poignant work of art! We follow a girl named Monika and her summer spent with a man named Harry escaping the adult world filled with responsibilities and hardships for a relaxing escape into their own world with one another. As the summer comes to an end however, things start to come back into perspective and the happiness abruptly ends and Monika who has grown bored eventually finds someone else. Harry takes their child out of the filth and uncaring ways of Monika in order to have a better life for the child's sake as Monika lives on in her empathy and lack of willingness to try or for that matter even care. This is a simple film that remains incredibly powerful to this day and is yet again another stunning film in Bergman's impeccable canon!"
4,"A solidly entertaining adventure that's tremendously respectful to its material. It's a sharp, thrilling and action-packed first part to this two part comic adaptation."
4,it is a must see! the documentary stays with you for a long time. waw it is unbelievable to see what people go through for something we take for granted. freedom!
4,Always love a good documentary. This film shows the vital importance of bees and shows how greed and mans desire to control things we shouldn't might lead to our demise.
4,"fun over the top silliness a lot of fun is had with the preposterous premise top notch camp cast in particular the cheating inn keepers wife steals every scene shes in, from performing the robot and showing how japanese kiss (its fucken gross)right through to spewing an endless amount of rice (almost as gross)"
4,"It's a fan film, but a good one. The humor is sincere and the guys do a good job of being who they are, right down to Neil's stand-offish persona and label of ""The New Guy"". I could have used less Jack Black and not quite sure why he's supposed to be relevant to all things rock-n-roll??? Who should see this? Men between the ages of 15-55 who like real Rock."
4,A damn fine animation. To call this a cartoon would be to undercut the pain and emotion it makes you fell. Hands down the best animated Batman film and third best Batman movie (maybe 2nd?).
4,Each vignette adds to the mosaic. Characters from one turn up in another. Gradually a powerful outcome is arrived at.
4,An unbelievable and revolting real story about an absurdly horrendous injustice suffered by a young man who has been trying to win a fight for over fifteen years now against powerful people who wanted to see him executed despite every indisputable evidence of his innocence.
4,"I basically sobbed through a good portion of this, but I don't know how you couldn't. Its not a film that asks any real questions of the audience and I don't think it will change any minds about the ""right to die"" issue. However it presents unflinching scenarios of painful, ugly death and the prospect of choice and control in death. Its moving without ever being overly sentimental or political."
4,"""We Were Here"" is a simple, yet powerfully effective documentary history of the AIDS epidemic in San Francisco that creates a clear timeline of events, running from first rumors through effective treatment. This is told by a handful of survivors and eyewitnesses in their own words, recalling lost friends and loved ones, thus bringing such momentous events down to a deeply personal level. And the archival footage and photographs work well in tandem with this. Of particular interest is the valuable work of the lesbian community during the epidemic, previously a lesser partner in the larger gay community, rising to the occasion in more ways than one.(Correct me if I'm wrong but I think this was only glanced over in ""And the Band Played On"" by Randy Shilts.)"
5,Best comedy to come out of Sundance since Napoleon Dynamite. We with a group of six friends and we all are going back on Sunday. Genius and insanely quotable. Whip smart script!!
5,Could not imagine that a movie can create so many human feelings! Just amazing! It's really a masterpiece.
5,"Loving the unpredictable effects, and is action-packed. The story line is great and it teaches us a lesson about judging a person's worth.Â "
5,"It was a really funny, really fast-paced and super entertaining Disney animated family comedy adventure. It had really superb animation, really great voice cast, really great characters, really fast-paced action, really exciting adventure, really beautiful visuals, really great music, really funny humor and a really good story. This is the best and funniest Disney animated film since ""Aladdin."" This is one of the movies that I'm planning to see it again and again in the future. I really recommend this movie to both kids and adults."
5,Fabulous movie. Made me cry. This is what America needs more of: Movies that make you want to be a better person.
5,"I thoroughly enjoyed this movie. While fictional, it is realistic and consistent with Biblical accounts of Jesus and his Apostles. Atheists should stay home, of course. As a believer, I loved the movie. Great acting, excellent story."
5,"I thoroughly enjoyed this movie. I had read the book and felt that while nothing can accurately capture the lyric beauty of Anne Rice's writing, this movie held true to the book. There is so much value I think for adults and children alike to see Jesus from his perspective as a child and experience his amazement at who he learns he is."
5,"I really enjoyed this movie!! It's surprisingly different from what I was expecting from the trailer. Keeps you interested without doing too much as you usually get from this type of rom-coms. (Will watch again! Cassie's mystique was also an added bonus in my opinion, hope we get to see more of her acting but in other genres.)"
5,"This movie is super fun and entertaining, I loved every minute."
5,One of the ten most memorable cinematic experiences I've ever had!
5,"This Futuristic film grabs you from the beginning. You get pulled into Frank Grieves world, where drugs are legal and most people are high 90% of the time. He struggles between the man that is a (Dreck) and being a good father. When a new super drug shows up to tests his belief in what is real. I loved the action packed fast-paced film. That leaves you on the edge of your seat."
5,"Great touching movie, really shows simon peggs versatility and range. A heart touching and joyful exclamation this movie will make you both laugh and cry and realize that for every awful romantic comedy there is occasionally a truly good one."
5,"An engaging story that is beautifully shot and wonderfully acted. Great performances all around by Jeon Do Hyun, Kim Go Eun and Lee Byung Hun, but in particular by Jeon and Kim. Mesmerizing at times and heart-wrenching in parts, this movie stays in your mind long after you have left the theater."
5,"This is a stunning film, with every department - writing, acting, cinematography, score, editing - at the highest level. Brilliant cinema."
5,I feel sorry for the people who didn't see the fantastic humour in this film. I certainly would not have them on my party invite list. I shall definitely be watching this film again.
5,It was an amazing movie on many levels. It is based on true life incidents and exposes the repression and the suffering that people have gone through in Iran. And the dancing was amazing. Thank God it ended well. Deeply moving and a courageous exposition of repression any where. Need to be seen by everyone just to know how much luckier we are to be living in the USA!
5,"Much better than critics are making this look like. I went to see this film last month( in Mexico) and i enjoyed it very much. Pierce doesnt try to be charming and sexy, he is just that way by nature. I love Pierce as an actor in general but i mostly prefer him by much in action movies or stuff like The Thomas Crown affair, the bond series and After the sunset. Ive always felt he was a bitt out pf place in straight up rom coms but Some kind of beautiful was the exception and his performance in this movie was good as his Bondian characters and films out of the Bond series( The Thomas Crown affair and after the sunset). The whole cast is very good and it has a very nice story which is very funny at times and The chemistry between Salma and Pierce was great. Don't listen to the critics they only Rom Coms when they are with George Clooney, Jennifer Lawrence or Bradley Cooper. If you are someone like me who misses the 90s because of the Rom Coms pupularity this movie is for you."
5,"I saw this movie last night in Santa Cruz CA. It was exactly what I needed for my soul after everything that is happening in the world. This movie is visually stunning, the story is captivating and the riders each add their uniqueness to the adventure. I didn't want it to end. I must say the stars of the film are the amazing horses (and donkey!) and the spectacular landscape that we are lucky enough to call home. Well done."
5,Whether you are a horse owner/lover or not this is an outstanding film that you will thoroughly enjoy and should see.
5,"This is a crazy little movie, regarding the devastation of the BEAUTIFUL mountains of Appalachia. Everyone needs to hve their eyes opened to crime against mother earth, This movie opened my eyes."
5,"I loved the film. It's educational, fun, insightful, inspiring and I left the theatre with feeling like dancing!"
5,A truly great film. A one of kind masterpiece. Highly recommended. It will haunt you for a long time. Great acting. Great story. One of the finest films I've ever seen.
5,"One of the best documentaries of 2015. The film focuses on the televised debates of Gore Vidal and William F. Buckley during the Republican and Democratic conventions in 1968. Excellently put in the context of a time of great upheaval -- the rise of the new conservative movement, the civil rights movement, the Vietnam War, and America's role as the global police were front and center. The film greatly explores how this series of televised debates became the ""dawn of punditry"" in current television. This gave birth to the two versions of America as seen by Conservatives and the Liberals, and how television became a medium not of reality, but of conflicting strong opinions repeated to us 24/7. Pacing was flawless, plenty of archival footage thoughtfully edited, and just simply entertaining."
5,a hymn to the transcendent via music. Wonderful. A film to see again and again.
5,"The sublime photography in black and white, complemented with a confused assembly, leaving a sense of timelessness that the director has no intention of changing. Even getting out of fiction to mock his own production and creative work. The movie is funny, surprising and fresh. It has sharp, ellipses and ironies cuts; plays with planes, shadows and sound. In short it is an ode to the life of the university, where the illusions, the surprises, the achievements and disappointments can happen in one day amid drunkenness and adventure without leaving the great Mexico City."
5,"Hungry Hearts is a perfect gem, a true work of art. excellent in every possible way including performances, script, and art direction. Adam Driver's performance is his best ever."
5,"The best Greek film that I have seen in ages! Panos Koutras is simply the great film director of his generation. Yiorgos Lanthimos got the Best Foreign Film Oscar nomination for his ""Dogtooth,"" but his formalism lacks any spirit, especially the spirit of a Greek. Koutras has lots of spirit, and then some! ""Xenia"" is in total sync with contemporary life in Greece."
5,"An amazing journey through hope, darkness and triumph! A true tale of how love can make a fool of anyone and the dementia that it causes."
5,"Excellent movie. I watched it because I read the book and I became interested on this topic, but the movie is 10 times better than the book. The lead roles are outstanding. That man is truly a monster and the girl makes you totally forget that she is not the real one. I am greatly impressed. Great film!"
5,Had the opportunity to see this at a film festival early last year. As a former prep schooler of the 80's I had to see it. It was a great film with captivating actors. Thomas Mann played the role of a conflicted teen straddling to socioeconomic worlds struggling to hang on to one. He eventually goes over to the wrong side as he is pulled by the beauty of Lucy Fry. A must see!
5,"I got to see this film at the Hamptons International Film Festival. So so GOOD! Brilliant direction, stunning cast. Can't wait to see it again! Definitely a must see."
5,"2015 has been a terrific year for strong female characters and feminist stories. However, even with the competition, Carol manages to stand out. Terrific performances from Cate Blanchett and Rooney Mara are heightened by excellent direction from Todd Haynes, who focuses more on visual storytelling here), and a wonderful screenplay that expresses the burden of ordinary lives for women. Women, even today, have been tied down by the fate of their male lovers and societal norms, and the movie expresses this with subtlety and class. Furthermore, it expresses that this is not a story about two lesbians falling in love; it's a story about two good people falling in love. That is the mindset that society needs to get to. That is what this movie is pushing for.Â What a message, and what a movie. Easily one of the best of 2015."
5,"Beautifully directed and edited, with a stunning cinematography, a haunting score and two magnificent performances by Fassbender and Cotillard, this undeniably cinematic experience is a mesmerizing adaptation of Shakespeare's classic tale of ambition, fear, guilt and madness."
5,"Loved it! Barry was adorable, and was the perfect antidote to Jimmy's crassness. All in all, such a sweet story with a surprising underdog winner."
5,"My boyfriend and I stumbled upon this film recently, and were in stiches the whole way through. Leads Tyler Labine, as Toph, and Chace Crawford, as Cooper, make a wonderful comedy duo, performing off of each other in a naturalistic manner. Directed by real-life brother Cameron Labine, the film centers around the bond of brothers. The relaxed dramedy makes excellent use of the epic Canadian landscape while exploring the emotional rapport that builds between the two brothers in the wake of their father's disappearance and death. Heartfelt, hilarious, and hard to look away from, it's one I recommend to everyone."
5,"Clearly the best of the Live Musical adaptations that have been so popular lately. The massive sets, the inclusion of the audience in a lot of the scenes, and including seasoned broadway alums in the main cast really made a difference in this film. Hopefully the next Live attempt will be as good as this one was."
5,Best Chinese Movie I have ever seen in 5 years
5,"Unique and terrifying. You'll never feel alone again! And if your computer's camera isn't covered now, it will be after you see this film. Highly recommended."
5,"Soulfully written, powerfully acted, gorgeously photographed and superbly directed! Loved it!"
5,This is easily my favorite movie of 2015 and it ranks among my top 10 favorites of all time. This movie had everything I look for in a horror suspense movie. It was creepy with a very interesting story. Great acting and a great performance by young Jared Breeze as Ted made this movie worth it. I expect to see great things from Jared Breeze in the future. This is a must see.
5,"Very enjoyable, inspiring movie. This is an amazing story that I found spellbinding."
5,"excellent movie and a must see. passionate in her beliefs and going for what she knows was the right thing to do. it started with a dream and ended as it should have, with happiness and laughter."
5,"Incredible, inspiring movie."
5,One of the most breath-taking documentary films I've ever seen this year.
5,"Still a great movie after over a decade. This shows that not all great movies have to have cursing, violence, or death."
5,This was a great movie. Shows how people in high places in our goverment dont give a shit about what happens to gay community. Not till it hits the straight community
5,"A delightfully, zany film and one of my personal favorite comedies of all time. A wonderful reminder of the glorious days of live television, the time is 1954 a young writer Benjy Stone, played terrifically by Mark Linn-Baker who works for TV's top show is given the job to chaperoning that week's guest star, a real skirt chaser with a big drinking problem who is notoriously unreliable, Alan Swann a legendary screen swashbuckler played by Peter O' Toole who is absolutely magnificent in comic tour-de-force performance. Stone must make sure that the tipsy Swann shows for rehearsals and the final production. Brilliant supporting performances Jessica Harper, Joseph Bologna, Bill Macy, Lainie Kazan, Anne De Salvo, Lou Jacobi, Apolph, Selma Diamond, Cameron Mitchell, and a smashing directorial debut by Richard Benjamin. Exquisite period detail and a intelligent screenplay, that is full of priceless moments and witty one liners. This is a heartfelt funny movie that works, thanks to the charisma and professionalism of it's star Peter O 'Toole. Highly Recommended."
5,"Just saw Luchino Visconti's Il Gattopardo in a restored print at the George Eastman House this evening...my God, what an experience. Clocking in at just over 3 hours, this epic tale of the last years of a Sicilian Prince during the Garibaldi era. On the surface, it is the story of the end of an age"
5,"One of my favorite films. If you like a good conspiracy/suspense movie, this is one of the best you'll see. Realistic to a scary degree, especially considering it came out just after the Kennedy assassination."
5,"This movie actually made me a fan of Lynn and Cline. I really hadn't heard of them til I saw the movie. But, after I saw the movie, I was hooked."
5,"Never mind the biographical inaccuracies. Those are minor quibbles. The heart of this movie is Gary Busey's engaging, stunning, Oscar-nomiated performance as Holly, singing with his own voice and playing guitar. An underrated gem."
5,"I loved this movie! The acting was awesome, and Rudolph Valentino had such sex appeal...the way he looked at the other woman...so HOT!!!"
5,"the best marx bros, musically. two harpo numbers, one magnificent chico number, some crazy black minstrel shit."
5,"The film that got Suzuki fired is a perfect example of what happens when you let artistic freedom run free on a studio genre picture. This is teh equivalent of someone turning a formula action pic like Mr and Mrs. Smith, into an artistic achievement. Sure it's good for folks like me, but most audience members and studios like to get what they pay for, and it would bomb and there'd be hell to pay. Hats off to Suzuki for continuing to have a successful career after this amazing film."
5,"If you ever thought Marilyn could not act, check out this film. Some of the beauty goddess' best work. She plays an unstable, suicidal babysitter who encounters a tough-minded, cynical airline pilot and causes him to change his outlook. You'll gain a whole new respect for Marilyn."
5,"There are more worries in the life of a gangster besides money. There's love, loyalty, friendship, and the most implacable killer of all: time itself, the way it undermines and vanishes every human being no matter how strong or resolute he/she used to be. Jean Gabin plays the elegant and charismatic Max, an aging criminal mentor who finds his way to retirement full of bumps.Â After pulling out the heist that Max thought would end up his occupation for good, Max's best friend Riton tells his girlfriend (a very young Jeanne Moreau) about their last job. Unfortunately, this leak of information given by the incompetent Riton leads to his kidnapping by Max's competitor Angelo (Lino Ventura) who will demand their last job's loot for ransom. It will all be decided in a tense and masterfully shot gun battle. An engrossing masterpiece with phenomenal direction, acting and cinematography."
5,"I loved this movie, Tracy is an innocent man fighting for his life, and everyone wants to kill him! It's so exciting and suspenseful. A must see."
5,"Not only one of the most famous French films of all time, but also a definitive example of a film challenging its viewers to look beyond plot and character to discover its meaning. Utilizing 70mm to its full advantage, and truly clever sound design help propel Tati's masterpiece to ""must see"" status. You'll be hard pressed to find a better satirical statement on the effects of an impersonal, technologically advanced, but ultimately culturally bankrupt and dehumanized society. A perfect message for the times we live in."
5,"Absolute favorite movie! I've seen this several years back, geez! I've forgotten this for a while, but I love it still!"
5,There is something beyond hypnotic about this movie. It constantly feels dream like and almost nightmarish. The film centers on the chaos of the uprising on inhabitants of an island. The laugh of the one little old man is the best and when he gets a case of the giggles its gold. There is so much to dig in this movie
5,"This is the finest Chaplin movie I have seen, and I think I've seen them all. It's sweet but dark, like human beings, and ultimately an ode to the ability of the human spirit to remain elevated in hard times--even when his cabin mate is hallucinating him as a chicken so he can eat him! The choreography in the individual scenes is forehead-smacking: when Big Jim and Black Bart (or whatever his name was) were fighting with a loaded rifle and the Little Fellows was in its sights, it was breathtaking. His dance with the rolls is a tour de force."
5,"This is my favourite Hitckcock movie of the thirties, I think. It's the most like his later movies. It's exciting, suspenseful, and realistic, I love it."
5,"There is enough symbolism here to keep a whole team of cinematic existentialists busy for months. At its core, it's a film about a man who gets trapped in a hole. Too simplistic? Probably. It's the story of an entomologist who gets captured by a group of villagers and is forced to shovel sand along side the beautiful Kyoko Kishida (I could think of far worse fates). He spends most of his waking hours plotting his escape, but the longer he's there the more he feels obligated to his hole-mate. Is he falling in love? Is he learning the meaning of true freedom? Can he figure out a way to escape? Does he really want to? Is he an 'everyman' and the hole a representation of an oppressive society? Can I find a clever way to end this review?"
5,"Who cares if El Dorado has a similar to Rio Bravo, it's a great movie that is one of the best American Westerns. The story has such a beautiful flow and pace, with characters that you are glued to from the beginning. That's what Howard Hawks does best, create movies that people can enjoy and also respect. With a dynamite cast like The Duke, Robert Mitchum and James Caan, how can you lose? While this might be a lot more subtle, it shows you everything good about the genre and has absolutely zero flaws. You can appreciate it from every level, it's not for any one type of audience."
5,"Generous helpings of drama, witty banter, and that powerful shade of romance that can only be explored in a time when innocence was key, and you had to work with hwat you had."
5,"Without a doubt, one of the best films ever made. This is Paris in 1968 before Paris in 1968. This is punk rock before punk rock, and what The Clash meant by ""I wasn't born, so much as I fell out."" This is New Wave before New Wave. This is existentialism, Camus from the mouth of babes. This is what Foucault was going on about in Discipline and Punish. This is the non-conformist spirit, at once made concrete and abstract. This is how it feels to be dispossessed, displaced, and dispirited. This is the un-coming-of-age story, the moment of the invention of the precise opposite of the cliche. This is On The Waterfront for the French, but better. This is the loneliness at the core of human existence, communicated better than in most art made before or since. This is one of the few films I will gush about rather than ""objectively"" pick apart. This is brilliant, visionary film-making, and a movie you absolutely must not die without having seen."
5,"Incredible cinema! This is why we love Carole Lombard, William Powell and screwball comedies."
5,"I'm left here alone, wanting more... Rex felt this intensely so throughout the film... Damn, this film is something else. Better psychological thriller than ""The Butterfly Collector"", I certainly think that (and that one's one of my faves!). The slow pace of this film really works well for it. You piece things together as you watch, things click here and there, ideas float around... And it's all very enjoyable. It's a psychological thriller, you need to know this going in to fully enjoy it."
5,Another great movie by Annemarie Jacir! This movie does a great job shinning the light on the perspective of a boy from a refugee camp in '67. Highly recommend this movie!
5,"This is probably my most favorite movie, in all of its cuts. I do have the total series in both the dvd edition AND BluRay. The visuals and the back story content are enticingly magnetic; but of course I also feel strongly about the outstanding visuals and depth of Kramer's 2001 (both films produced some time before we became so 'hung' on CGI."
5,"Very entertaining, in depth documentary. I miss the old mom & pop video stores."
5,"A great flick that finally ties in the shrunken worlds being restored that are featured in several other DC blu rays...Im sure this movie will get a slightly negative review overall by most but aside from some poor voice choices this was a much better visual movie than elite's was and finally puts brainiac in HD and shows his original form...i may have went a different route with brainiacs voice as well as lois and maybe even the man of steel himself, but i loved this movie all around it was solid if u truely love comic looking and type movies.....it was gunna be hard to top apocalypse but they carried on the supergirl story well and still had plenty of other stuff going along with it that was awesome...a must see.."
5,A great documentary. If you lived through the 60s and 70s or not this is a must see film. If you love radio you must see this film. Bob Fass is a true artist.
5,"It is a near-flawless animated version of Frank Miller's classic tale from the late 80s that spawned the Tim Burton and latest incarnation of Batman. It's long overdue for this story to have been told, though I would have preferred a cinematic version. However, this animated version is reminiscent of the HBO Spawn series, which remains the most underrated animated series ever. Very well done. I look forward to part 2."
5,"It's a testament to a very long road...but for those who are struggling for what we've taken for granted, it's got to start somewhere! Forge on--we're with you!"
5,This documentary is brilliant! The macro filmed bee colonies just hypnotizes you and the contrast between types of honey production is amazing. Being Swiss myself it just gave me some thrill to go up the mountains an meet these beekeepers. This is truly very insightful and everybody should watch it. A must see for sure!!!
5,This is a great documentary. It has all my favorite classic TV writers in one place. I'm glad someone was clever enough to make this film. I really enjoyed it.
5,"Beautiful and delicious film, follows rare fruit lovers all over the world in their quest to preserve varieties of rare fruit all over the world, and try to create community fruit orchards."
5,"A very interesting film about one of rocks most intriguing bands. Rush is one of the most powerful power trios in rock history and this film is the inside story about that band. Featuring interviews with prominent rock and heavy metal musicians, this is a very well put together documentary by the guys who brought us Metal: A headbanger's Journey, Global Metal, Iron Maiden: Flight 666. This film will delight the diehard Rush fan as much as any other fan of Rock and heavy metal music. A terrific documentary, this is the definite look into one of Canada's greatest bands."
5,"Having grown up with Batman: The Animated Series, and of course that awful Batman and Robin flick from the 90's, I wasn't sure what was in store. Happily, I report that this straight to video animated accessory to the Batman comic books is one of the most adult spectacular of animated superstardom I have ever seen. This ain't yours or your parent's Batman. This is closer to The Dark Knight than campy Adam West classics of the 60's. You've got gratuitous violence, drugs, and even a single and yet dramatic swear word. Oh yes, and there's more folks! On top of the awesomeness that is Batman, the film actually stays true to the comics ranging all the way back the fifties, and the more recent Under the Hood edition from 2005. The voice acting was well cast and essentially served a great purpose. Don't be freaked by the gruff voiced Joker, because though you can only hear the tried and true voice in that ridiculous clown laugh of his, his murder sprees become more believable when a low tone is hanging over the events like a black cloud of death. So many oohs and aahs, I only have high praise for this DC art form."
5,"Don't let the subject turn you away. Here is a movie that makes you understand the impact of the genocide in Rwanda without, (miraculously and masterfully) resorting to depiction of graphic violence. Instead, it weaves an intricate web of tender human interactions and decision points which define each character in terms of levels of humanity. This quietly powerful film would stay with you for a long time."
5,"This is a story of an unjust system, looking only to protect its own neck. This is the outrage of onlookers and commentators who cannot stand the ridiculous logic behind taking a man's life away when he did not commit any wrong. Most of all, this is one young man's brave fight to show the world that he can be beaten down, but not beaten. The story is reminiscent of Mumia Abu Jamal's own plight, except the circumstances of Paco's innocence are more blatant and apparent."
5,"Beautiful, heartbreaking, thought-provoking--all things that a documentary addressing this topic should be."
5,"An important and engaging documentary about the unimaginable horrors of the early years of AIDS. Although I had head some of this before from older friends, it provided a much better, more complete account of a harrowing time. It is easy to forget the pain and fears of others, or just to know them in a detached academic way. We should never forget that an entire community dying was reality for some people."
5,"Paddy Chavefsky's script is a joy in this seemingly simple tale about two ""ugly""people finding safe harbor in each other (there's even a hilarious minor side trip that critiques popular detective author Mickey Spillane!). Great performances throughout."
5,"Paul Newman was captivating and so in control with his character. Diane Cilento played off of him really well. Martin Balsum & Richard Boone all were good. This film had a haunting sort of flavor to it...probably because of the SW desert and the independence of Paul Newman's character John Russell. To me, one of Newman's best films right up there with Cool Hand Luke."
5,"You won't dare open your mouth, but you'll be screaming for her to escape! And the weird thing the Idea fascinated me."
5,Barbara Stanwyck exudes enough sexuality to spark a fence post. I don't think I've ever seen a film with such perfect casting. Hilarious and brilliant.
5,"When this film came out 50 years ago, it was cursed by the audience's growing lack of interest in epic films. It may have been doomed in the box office, but it was a great film, and I feel it deserves to be mentioned alongside the various other great films. The characters are all played incredibly well, and their performance goes great with some interesting lines and amazing speeches. It might be impossible for me to judge whether or not the film is historically accurate (because I'm not a history buff), but the story is very engaging, which is helped by the stellar performance of the film's cast. The film looks great, with numerous amazing set pieces, costumes, and beautiful locations. The film's pace is slow, but it leads to a satisfying conclusion, and when the action happens, it flows very well. In summary, it's a classic movie that didn't get as much attention as it should have when it was new. If you haven't seen it, then I suggest that you go see it, if you can handle the film's three-hour length."
5,"Dead Ringer is a superb film and I think it is not only one of the most underrated Bette Davis films, but also one of her very best. I found it to be a gripping and thoroughly compelling suspense film that wouldn't let me go until it was finished due mostly to Bette Davis's absolutely stunning performances playing twin sisters. The film also has many surprises up its sleeve as the plot unfolds and dark secrets are revealed. This is one of the most underrated films ever and it deserves a lot more attention because it is an amazing film, in my opinion."
5,As great as it is sad. A story of real heroes versus the crazy world they lived in.
